id,kvkid,latitude,Ulatitude,longitude1,statename,zone,district,kvkname,address,address_og,yearsetup_chk,exposure,vulnerability,historicalhazard,futurehazard,risk,kvktype,longitude,Ulongitude,idmaster,location,Ulocation,match,idusing,lat,v3,_merge
48,571,24.19921,24.19921,82.664547,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Singrauli,Krishi Vigyan Kendra Singrauli,"Krishi Vigyan Kendra,Deora,Tehsil,Distt. Singrauli-462 038","Krishi Vigyan Kendra,Deora,Tehsil,Distt. Singrauli-462 038",2017,,,,,,SAU,82.66455,82.66455,691,Singrauli,Singrauli,1,331,24.199209,82.664551,3
12,12,30.500973,30.50097,77.47202900000001,Himachal Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone I),Sirmaur,Krishi Vigyan Kendra Sirmaur,"Krishi Vigyan Kendra, Regional Research Station, Dhaulakuan,Distt. Sirmaur-173 001","Krishi Vigyan Kendra, Regional Research Station, Dhaulakuan,Distt. Sirmaur-173 001",1983,546,304,435,288,522,SAU,77.47203,77.47203,529,Sirmaur,Sirmaur,1,652,30.500973,77.472031,3
24,112,24.951703,24.9517,72.879666,Rajasthan,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Sirohi,Krishi Vigyan Kendra Sirohi,"Krishi Vigyan Kendra,P.Box No.15,Distt. Sirohi-307 004","Krishi Vigyan Kendra,P.Box No.15,Distt. Sirohi-307 004",1989,500,53,39,539,135,SAU,72.87967,72.87967,44,Sirohi,Sirohi,1,375,24.951702,72.879669,3
5,75,29.538753,29.53875,75.04196899999999,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,Sirsa,Krishi Vigyan Kendra Sirsa,"Krishi Vigyan Kendra,      Tehsil Road      Distt. Sirsa-125 055","Krishi Vigyan Kendra,      Tehsil Road      Distt. Sirsa-125 055",2002,93,473,81,291,143,SAU,75.04197,75.04197,100,Sirsa,Sirsa,1,626,29.538754,75.041969,3
3,210,26.543437,26.54344,85.716697,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Sitamarhi,Krishi Vigyan Kendra Sitamarhi,"Krishi Vigyan Kendra,Village & PO. Chainpura via Janakpur Road,Distt. Sitamarhi-843320","Krishi Vigyan Kendra,Village & PO. Chainpura via Janakpur Road,Distt. Sitamarhi-843320",2006,59,373,189,166,81,NGO,85.7167,85.7167,205,Sitamarhi,Sitamarhi,1,493,26.543436,85.716698,3
20,152,27.19204,27.19204,80.80448199999999,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Sitapur,Krishi Vigyan Kendra Sitapur-1,"Krishi Vigyan Kendra,Amberpur, PO. Manva, Block Sidhauli,Distt. Sitapur-261303","Krishi Vigyan Kendra,Amberpur, PO. Manva, Block Sidhauli,Distt. Sitapur-261303",2005,43,499,268,173,292,NGO,80.80448,80.80448,293,Sitapur,Sitapur 1,.9989332,537,27.192039,80.804482,3
68,200,27.50184,27.50184,80.641176,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Sitapur(Uttar Pradesh),Krishi Vigyan Kendra Sitapur-2,"Krishi Vigyan KendraVill.-Katia, Post-Manpur, Block & Tehsil-Biswan,Distt.- Sitapur(Uttar Pradesh)","Krishi Vigyan KendraVill.-Katia, Post-Manpur, Block & Tehsil-Biswan,Distt.- Sitapur(Uttar Pradesh)",2011,,,,,,NGO,80.64118,80.64117,635,Sitapur(Uttar Pradesh),Sitapur 2,.98855746,559,27.501841,80.641174,3
16,591,10.112801,10.1128,78.698483,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Shivagangai,Krishi Vigyan Kendra Shivagangai(SAU),"Krishi Vigyan Kendra,Kundrakudi,Distt. Shivagangai-630 206","Krishi Vigyan Kendra,Kundrakudi,Distt. Shivagangai-630 206",1996,432,423,94,566,567,SAU,78.69848,78.69849,108,Shivagangai,Sivaganga,.9933697,1,10.112801,78.698486,3
17,347,26.920769,26.92077,94.800341,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Sibsagar,Krishi Vigyan Kendra Sivasagar,"Krishi Vigyan Kendra,Nazira,SDAO Campus,Distt. Sibsagar--785685","Krishi Vigyan Kendra,Nazira,SDAO Campus,Distt. Sibsagar--785685",2003,337,426,494,119,507,SAU,94.80034,94.80034,591,Sibsagar,Sivasagar,.98849362,521,26.920769,94.800339,3
19,226,26.084817,26.08482,84.682096,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Siwan,Krishi Vigyan Kendra Siwan,"Krishi Vigyan Kendra,Regional Research Station,Bhagabanpurhat,Distt. Siwan-845454","Krishi Vigyan Kendra,Regional Research Station,Bhagabanpurhat,Distt. Siwan-845454",2004,5,346,487,244,227,SAU,84.6821,84.6821,539,Siwan,Siwan,1,455,26.084818,84.682098,3
3,3,30.955598,30.9556,77.113139,Himachal Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone I),Solan,Krishi Vigyan Kendra Solan,"Krishi Vigyan Kendra,PO. & Teh. Kandaghat,Distt. Solan-173215","Krishi Vigyan Kendra,PO. & Teh. Kandaghat,Distt. Solan-173215",2004,510,348,494,60,468,SAU,77.11314,77.11314,587,Solan,Solan,1,662,30.955599,77.113136,3
26,445,17.73168,17.73168,75.87970900000001,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Solapur,Krishi Vigyan Kendra Solapur,"Krishi Vigyan Kendra,Gate No: 52/1/B, At: Khed,PO. Kegaon, Barshi Road,Distt. Solapur 413001","Krishi Vigyan Kendra,Gate No: 52/1/B, At: Khed,PO. Kegaon, Barshi Road,Distt. Solapur 413001",1994,229,199,280,507,409,NGO,75.87971,75.87971,350,Solapur,Solapur 1,.9989332,109,17.73168,75.879707,3
41,460,17.815962,17.81596,75.63588799999999,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Solapur(Maharashtra),Krishi Vigyan Kendra Solapur,"Krishi Vigyan KendraAgricultural Reseaerch Station, Mohol,Distt.- Solapur(Maharashtra)","Krishi Vigyan KendraAgricultural Reseaerch Station, Mohol,Distt.- Solapur(Maharashtra)",2011,229,199,280,507,409,SAU,75.63589,75.63589,351,Solapur(Maharashtra),Solapur 2,.9827444,111,17.815962,75.635887,3
26,158,24.923631,24.92363,82.696648,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Sonbhadra,Krishi Vigyan Kendra Sonbhadra,"Krishi Vigyan Kendra, Tissuhi,At Crop Research Centre, PO. Marehan,Distt. Sonbhadra-231310","Krishi Vigyan Kendra, Tissuhi,At Crop Research Centre, PO. Marehan,Distt. Sonbhadra-231310",2004,476,68,435,127,174,SAU,82.69665,82.69665,490,Sonbhadra,Sonbhadra,1,374,24.923632,82.696648,3
14,84,28.95115,28.95115,77.04372499999999,Haryana,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,SonipAt,Krishi Vigyan Kendra Sonipat,"Krishi Vigyan Kendra, Jagdishpur, Rathdhana, Narela    Road, PB No. 28,      Distt. SonipAt.131 001","Krishi Vigyan Kendra, Jagdishpur, Rathdhana, Narela    Road, PB No. 28,      Distt. SonipAt.131 001",1992,172,553,99,343,474,SAU,77.04372,77.04372,114,SonipAt,Sonipat,.99408007,612,28.951151,77.043724,3
12,285,.,26.70401,,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Sonepur,Krishi Vigyan Kendra Sonepur,"Krishi Vigyan Kendra,      Agricultural Farm      PO. Bolangir Road      Distt. Sonepur-767 017","Krishi Vigyan Kendra,      Agricultural Farm      PO. Bolangir Road      Distt. Sonepur-767 017",2005,271,321,243,364,311,SAU,.,92.8228,284,Sonepur,Sonitpur,.90178037,507,26.704008,92.8228,3
21,351,26.704009,26.70401,92.822802,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Sonitpur,Krishi Vigyan Kendra Sonitpur,"Krishi Vigyan Kendra,Napam, Tezpur,Distt. Sonitpur-784028","Krishi Vigyan Kendra,Napam, Tezpur,Distt. Sonitpur-784028",1979,446,366,490,72,442,SAU,92.8228,92.8228,542,Sonitpur,Sonitpur,1,507,26.704008,92.8228,3
16,322,22.155586,22.15559,88.44005900000001,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),South Parganas,Krishi Vigyan Kendra Ramkrishna Ashram,"Krishi Vigyan Kendra,C/O.Sri Ramkrishna Ashram,PO. Nimpith Ashram,Distt. South 24-Parganas-743338","Krishi Vigyan Kendra,C/O.Sri Ramkrishna Ashram,PO. Nimpith Ashram,Distt. South 24-Parganas-743338",1979,242,327,79,235,78,NGO,88.44006,88.44006,89,South Parganas,South 24 Parganas 1 (Nimpith),.99226522,233,22.155586,88.440056,3
18,324,22.431923,22.43192,88.472238,West Bengal,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),South 24 Parganas,Krishi Vigyan Kendra Uttar Narendrapur,"Krishi Vigyan Kendra,Vill.-Arapanch, Mouza-Natagachi and Vill.-Narendrapur, Mouza- Ukhilapaikpara,South 24 Parganas Distt. (West Bengal).","Krishi Vigyan Kendra,Vill.-Arapanch, Mouza-Natagachi and Vill.-Narendrapur, Mouza- Ukhilapaikpara,South 24 Parganas Distt. (West Bengal).",2013,242,327,79,235,78,DU,88.47224,88.47224,88,South 24 Parganas,South 24 Parganas 2 (Narendrapur),.9939279,245,22.431923,88.472237,3
2,272,11.6234,11.60602,92.7265,Andaman And Nicobar Islands,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Port Blair,Krishi Vigyan Kendra Port Blair,"Krishi Vigyan Kendra,      Port Blair-744101","Krishi Vigyan Kendra,      Port Blair-744101",1992,,,,,,ICAR,92.7265,92.70584,664,Port Blair,South Andaman,.75647163,24,11.606019,92.705841,3
7,393,.,25.29851,,Meghalaya,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),South Garo Hills,Krishi Vigyan Kendra South Garo Hills,"Krishi Vigyan Kendra,South Garo HillsMeghalaya","Krishi Vigyan Kendra,South Garo HillsMeghalaya",2017,433,59,54,97,6,SAU,.,90.60348,58,South Garo Hills,South Garo Hills,1,395,25.29851,90.603477,3
1,497,15.267581,15.26758,73.96238099999999,Goa,ICAR-Agricultural Technology Research Application Institute (Zone VIII),South Goa,Krishi Vigyan Kendra South Goa (Dept. of Agri.),"Krishi Vigyan Kendra,      Panaji, Goa      Distt. South Goa-","Krishi Vigyan Kendra,      Panaji, Goa      Distt. South Goa-",2004,487,389,274,67,329,State Govt,73.96238,73.96238,298,South Goa,South Goa,1,68,15.267581,73.962379,3
2,374,27.165645,27.16565,88.477621,Sikkim,ICAR-Agricultural Technology Research Application Institute (Zone VI),South Sikkim,Krishi Vigyan Kendra South Sikkim,"Krishi Vigyan Kendra,      Namthang,      Distt. South Sikkim-","Krishi Vigyan Kendra,      Namthang,      Distt. South Sikkim-",2005,317,94,549,13,98,State Govt,88.47762,88.47762,603,South Sikkim,South Sikkim,1,533,27.165646,88.477623,3
3,415,23.370396,23.3704,91.515828,Tripura,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),South Tripura,Krishi Vigyan Kendra South Tripura,"Krishi Vigyan Kendra,Birchandra Manu, ManpatharDistt. South Tripura-799 144","Krishi Vigyan Kendra,Birchandra Manu, ManpatharDistt. South Tripura-799 144",1984,299,277,435,392,460,ICAR,91.51583,91.51583,520,South Tripura,South Tripura ,.99990773,294,23.370396,91.515831,3
1,70,28.569516,28.56952,76.896282,Delhi,ICAR-Agricultural Technology Application Research Institute (Zone II: earlier Zone VI,New Delhi,Krishi Vigyan Kendra Delhi,"Krishi Vigyan Kendra,      Ujwa,      New Delhi-110 073","Krishi Vigyan Kendra,      Ujwa,      New Delhi-110 073",1995,,,,,,PSU,76.89628,76.89628,703,New Delhi,South West Delhi,.8732658,602,28.569515,76.896278,3
17,625,18.296974,18.38293,83.896782,Andhra Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Srikakulam,Krishi Vigyan Kendra Srikakulam,"Programme Coordinator,      Krishi Vigyan Kendra      Amadalavalasa,   Srikakulam – 532 185","Programme Coordinator,      Krishi Vigyan Kendra      Amadalavalasa,   Srikakulam – 532 185",1985,170,328,224,420,255,SAU,83.89678,83.9438,245,Srikakulam,Srikakulam,1,119,18.382935,83.943802,3
9,23,34.018903,34.0189,74.79845299999999,Jammu And Kashmir,ICAR-Agricultural Technology Application Research Institute(Zone I),Srinagar,Krishi Vigyan Kendra Srinagar,"Krishi Vigyan Kendra,Old Airport, P.Box No.91, GPO SrinagarDistt. Srinagar-191 111","Krishi Vigyan Kendra,Old Airport, P.Box No.91, GPO SrinagarDistt. Srinagar-191 111",2002,533,413,359,20,369,SAU,74.79845,74.79845,421,Srinagar,Srinagar,1,695,34.018902,74.798454,3
27,508,21.898598,18.38745,83.394705,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Sukma,Krishi Vigyan Kendra Raigarh,"Krishi Vigyan Kendra, Village Murtonda, Distt. Sukma, Chhattisgarh.","Krishi Vigyan Kendra, Village Murtonda, Distt. Sukma, Chhattisgarh.",2018,,,,,,SAU,83.39471,81.65574,702,Sukma,Sukma,1,120,18.387445,81.655739,3
67,199,26.291693,26.29169,82.08125699999999,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Sultanpur,Krishi Vigyan Kendra Sultanpur,"Krishi Vigyan Kendra,C/o Kamla Nehru Memorial Trust,PO. KNI, Lal Diggi Civil Lines,Distt. Sultanpur-228118","Krishi Vigyan Kendra,C/o Kamla Nehru Memorial Trust,PO. KNI, Lal Diggi Civil Lines,Distt. Sultanpur-228118",1976,73,437,356,306,386,NGO,82.08126,82.08126,387,Sultanpur,Sultanpur-I,.99934071,471,26.291693,82.081261,3
79,207,28.730579,26.29169,77.775879,Uttar Pradesh,ICAR-Agricultural Technology Application Research Institute (Zone III: earlier Zone IV),Sultanpur,Krishi Vigyan Kendra Hapur,"Krishi Vigyan Kendra,Village Varasin, Block-Dharpatganj,Distt. Sultanpur, Uttar Pradesh.","Krishi Vigyan Kendra,Village Varasin, Block-Dharpatganj,Distt. Sultanpur, Uttar Pradesh.",2018,73,437,356,306,386,SAU,77.77588,82.08126,386,Sultanpur,Sultanpur-I,.99519789,471,26.291693,82.081261,3
15,288,22.06654,22.06654,84.05235500000001,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Sundergarh,Krishi Vigyan Kendra Sundergarh,"Krishi Vigyan Kendra,      PO Kirei,      Distt. Sundergarh-770 073","Krishi Vigyan Kendra,      PO Kirei,      Distt. Sundergarh-770 073",2004,415,140,494,265,372,SAU,84.05236,84.05235,573,Sundergarh 1,Sundargarh 1,.99816811,230,22.06654,84.052353,3
33,306,22.06654,22.06654,84.05235500000001,Odisha,ICAR-Agricultural Technology Application Research Institute(Zone V: earlier Zone II),Sundergarh,Krishi Vigyan Kendra Sundergarh - II,"Krishi    Vigyan Kendra      Vill.-    Rourkela Town Unit No.-2 (Bankia), P.S. –Raghunathpalli, Tehsil- Rourkela,    Distt.- Sundergarh","Krishi    Vigyan Kendra      Vill.-    Rourkela Town Unit No.-2 (Bankia), P.S. –Raghunathpalli, Tehsil- Rourkela,    Distt.- Sundergarh",2012,415,140,494,265,372,SAU,84.05236,84.05235,572,Sundergarh 2,Sundargarh 2,.99816811,229,22.06654,84.052353,3
5,212,26.303849,26.30385,86.838514,Bihar,ICAR-Agricultural Technology Application Research Institute (Zone IV),Supaul,Krishi Vigyan Kendra Supaul,"Krishi Vigyan Kendra,Distt. Agricultural FarmRaghopur,Distt. Supaul-852111","Krishi Vigyan Kendra,Distt. Agricultural FarmRaghopur,Distt. Supaul-852111",2006,103,344,127,315,102,SAU,86.83851,86.83852,140,Supaul,Supaul,1,472,26.303848,86.838516,3
27,493,21.171765,21.17176,72.800135,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Surat,Krishi Vigyan Kendra Surat,"Krishi Vigyan Kendra,      Cotton  Research Station,  Athwaline    Distt. Surat","Krishi Vigyan Kendra,      Cotton  Research Station,  Athwaline    Distt. Surat",2011,486,558,95,541,568,SAU,72.80013,72.80013,109,Surat,Surat,1,197,21.171764,72.800133,3
5,471,22.423233,22.42323,71.196822,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Surendranagar,Krishi Vigyan Kendra Surendranagar,"Krishi Vigyan Kendra,      Nanakanthasar, Ta.-Chotila,      Distt. Surendranagar-363520","Krishi Vigyan Kendra,      Nanakanthasar, Ta.-Chotila,      Distt. Surendranagar-363520",2005,441,173,103,563,529,SAU,71.19682,71.19682,117,Surendranagar,Surendranagar,1,244,22.423233,71.196823,3
22,520,.,23.14934,,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Surguja,Krishi Vigyan Kendra Surguja,Krishi Vigyan Kendra Dist.Surguja (Chhattisgarh),Krishi Vigyan Kendra Dist.Surguja (Chhattisgarh),2017,403,33,549,388,354,SAU,.,83.14513,610,Surguja,Surguja,1,283,23.149338,83.145126,3
25,523,22.8372,23.14934,83.31480000000001,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Surguja,Krishi Vigyan Kendra Mainpat,"Krishi Vigyan Kendra, Tropical Fruit Research Station,Keshra, Mainpat,Distt. Surguja, Chhattisgarh.","Krishi Vigyan Kendra, Tropical Fruit Research Station,Keshra, Mainpat,Distt. Surguja, Chhattisgarh.",2017,403,33,549,388,354,SAU,83.3148,83.14513,611,Surguja,Surguja,1,283,23.149338,83.145126,3
13,511,23.149337,23.14934,83.145127,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Surguja,Krishi Vigyan Kendra Surguja,"Krishi Vigyan Kendra,P.Box No.03, Ajirma Farm,,AmbikapurDistt. Surguja-497 00","Krishi Vigyan Kendra,P.Box No.03, Ajirma Farm,,AmbikapurDistt. Surguja-497 00",1994,403,33,549,388,354,SAU,83.14513,83.14513,608,Surguja,Surguja,1,283,23.149338,83.145126,3
17,515,23.612145,23.14934,83.61113899999999,Chhattisgarh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Surguja,Krishi Vigyan Kendra Surguja - II(Balrampur),"Krishi Vigyan KendraVillage, Jaber, Balrampur Tehsil,Distt. SurgujaChhatisgarh","Krishi Vigyan KendraVillage, Jaber, Balrampur Tehsil,Distt. SurgujaChhatisgarh",2011,403,33,549,388,354,SAU,83.61114,83.14513,609,Surguja,Surguja,1,283,23.149338,83.145126,3
4,380,24.768952,24.76895,93.63176300000001,Manipur,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Tamenglong,Krishi Vigyan Kendra Tamenglong,"Krishi Vigyan Kendra,Charoi-Chagotlong VillageDistt. Tamenglong-","Krishi Vigyan Kendra,Charoi-Chagotlong VillageDistt. Tamenglong-",2005,559,39,494,251,383,ICAR,93.63176,93.63176,577,Tamenglong,Tamenglong ,.99985307,363,24.768951,93.63176,3
11,477,21.097205,21.0972,73.39232800000001,Gujarat,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Tapi,Krishi Vigyan Kendra Tapi,"Krishi Vigyan Kendra,      Regional Rice Research Station, Vyara,      Distt. Tapi .394650","Krishi Vigyan Kendra,      Regional Rice Research Station, Vyara,      Distt. Tapi .394650",2004,,,,,,SAU,73.39233,73.39233,652,Tapi,Tapi,1,193,21.097204,73.392326,3
19,53,31.179574,31.17957,74.903339,Punjab,ICAR-Agricultural Technology Application Research Institute(Zone I),Tarn Taran,Krishi Vigyan Kendra Tarn Taran,"Krishi Vigyan Kendra,Panchayat Booh, Tarn Taran","Krishi Vigyan Kendra,Panchayat Booh, Tarn Taran",2011,,,,,,SAU,74.90334,74.90334,698,Tarn Taran,Tarn Taran,1,665,31.179573,74.903336,3
7,363,27.576899,27.5769,91.872147,Arunachal Pradesh,ICAR-Agricultural Technology Research Application Institute (Zone VI),Tawang,Krishi Vigyan Kendra Tawang,"Krishi Vigyan Kendra,Distt. Tawang","Krishi Vigyan Kendra,Distt. Tawang",2006,518,82,435,73,180,State Govt,91.87215,91.87215,491,Tawang,Tawang,1,564,27.576899,91.872147,3
13,69,30.321616,30.32162,78.418352,Uttrakhand,ICAR-Agricultural Technology Application Research Institute(Zone I),Tehri Garhwal,Krishi Vigyan Kendra Tehri Garhwal,"Krishi Vigyan Kendra,      GBPUAT Hill Campus, Ranichauri,      Distt. Tehri Garhwal-249199","Krishi Vigyan Kendra,      GBPUAT Hill Campus, Ranichauri,      Distt. Tehri Garhwal-249199",1983,534,16,435,47,73,SAU,78.41835,78.41835,480,Tehri Garhwal,Tehri Garhwal,1,647,30.321615,78.41835,3
17,592,.,19.21833,,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Thanjavur,Krishi Vigyan Kendra Thanjavur(NGO),"Krishi Vigyan Kendra,Usilampatti,Manyeripatti (BPO)Distt. Thanjavur-613 402","Krishi Vigyan Kendra,Usilampatti,Manyeripatti (BPO)Distt. Thanjavur-613 402",1995,110,507,194,567,570,NGO,.,72.97808,210,Thanjavur,Thane,.87084836,137,19.218327,72.978081,3
39,458,19.218327,19.21833,72.978078,Maharashtra,ICAR-Agricultural Technology Research Application Institute (Zone VIII),Thane,Krishi Vigyan Kendra Thane,"Krishi Vigyan Kendra,PO. Kosbad Hill,Distt. Thane-401703","Krishi Vigyan Kendra,PO. Kosbad Hill,Distt. Thane-401703",1976,521,296,265,479,518,NGO,72.97808,72.97808,290,Thane,Thane,1,137,19.218327,72.978081,3
28,603,11.343801,11.3438,76.801638,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Nilgiris,Krishi Vigyan Kendra Nilgiris(NGO),"UPASI Krishi Vigyan Kendra,Glenview,Coonoor,Distt. Nilgiris-643101","UPASI Krishi Vigyan Kendra,Glenview,Coonoor,Distt. Nilgiris-643101",1983,289,213,280,461,351,NGO,76.80164,76.80164,342,Nilgiris,The Nilgiris,.99224937,18,11.343801,76.801636,3
20,595,9.866695,9.866695,77.453109,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Theni,Krishi Vigyan Kendra Theni(NGO),"Krishi Vigyan Kendra,Kamatchipuram,Distt. Theni-625 520","Krishi Vigyan Kendra,Kamatchipuram,Distt. Theni-625 520",1994,236,358,200,488,414,NGO,77.45311,77.45311,235,Theni,Theni  ,.99789643,714,9.8666954,77.45311,3
12,587,10.772139,13.11841,79.408559,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Thiruvallur,Krishi Vigyan Kendra Thiruvallur (SAU),"Krishi Vigyan Kendra,Tirur,Distt. Thiruvallur-602 025","Krishi Vigyan Kendra,Tirur,Distt. Thiruvallur-602 025",2004,319,537,58,517,533,SAU,79.40856,79.95708,64,Thiruvallur,Thiruvallur,1,44,13.118405,79.957077,3
13,588,13.118405,13.11841,79.957076,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Tiruvarur,Krishi Vigyan Kendra Tiruvarur (SAU),"Krishi Vigyan Kendra,NeedamangalamDistt. Tiruvarur-614 404","Krishi Vigyan Kendra,NeedamangalamDistt. Tiruvarur-614 404",2004,54,460,69,565,534,SAU,79.95708,79.95708,77,Tiruvarur,Thiruvallur,.98535025,44,13.118405,79.957077,3
13,694,8.561812,8.561812,77.047506,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Thiruvananthapuram,Krishi Vigyan Kendra Trivandrum(NGO),"Krishi Vigyan Kendra,      Mitraniketan, Velland,      Distt. Thiruvananthapuram-695 543","Krishi Vigyan Kendra,      Mitraniketan, Velland,      Distt. Thiruvananthapuram-695 543",1979,29,318,44,334,16,NGO,77.04751,77.04751,48,Thiruvananthapuram,Thiruvananthapuram,1,705,8.5618124,77.047508,3
18,593,8.736959,8.736959,78.014517,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Tuticorin,Krishi Vigyan Kendra Tuticorin(NGO),"Krishi Vigyan Kendra,Vegaikulam, Mudivithanedal Post,Distt. Tuticorin-628102","Krishi Vigyan Kendra,Vegaikulam, Mudivithanedal Post,Distt. Tuticorin-628102",1995,,,,,,NGO,78.01452,78.01452,659,Tuticorin,Thoothukudi,.85724485,706,8.7369595,78.014519,3
6,382,24.612931,24.61293,94.02556199999999,Manipur,ICAR-Agricultural Technology Application Research Institute(Zone VII:earlier Zone III),Thoubal,Krishi Vigyan Kendra Thoubal,"Krishi Vigyan Kendra,Wangbal Rice Research Station,Distt. Thoubal-","Krishi Vigyan Kendra,Wangbal Rice Research Station,Distt. Thoubal-",2005,126,375,351,224,295,State Govt,94.02556,94.02556,380,Thoubal,Thoubal,1,352,24.61293,94.025558,3
4,685,10.546884,10.54688,76.26799099999999,Kerala,ICAR-Agricultural Technology Application Research Institute(Zone XI: earlier Zone VIII),Thrissur,Krishi Vigyan Kendra Thrissur(SAU),"Krishi Vigyan Kendra,      Vellanikara      Distt. Thrissur-680 656","Krishi Vigyan Kendra,      Vellanikara      Distt. Thrissur-680 656",2004,139,439,175,356,278,SAU,76.26799,76.26799,192,Thrissur,Thrissur,1,4,10.546884,76.26799,3
35,558,24.740809,24.74081,78.833275,Madhya Pradesh,ICAR-Agricultural Technology Application Research Institute(Zone IX:earlier Zone VII),Tikamgarh,Krishi Vigyan Kendra Tikamgarh,"Krishi Vigyan Kendra,Kundeshwar,Distt. Tikamgarh-472001","Krishi Vigyan Kendra,Kundeshwar,Distt. Tikamgarh-472001",1994,331,245,280,209,235,SAU,78.83328,78.83327,334,Tikamgarh,Tikamgarh,1,362,24.740808,78.833275,3
15,345,27.520608,27.52061,95.352756,Assam,ICAR-Agricultural Technology Research Application Institute (Zone VI),Tinsukia,Krishi Vigyan Kendra Tinsukia,"Krishi Vigyan Kendra,Citrus Research Station, Gellapukhuri,Distt. Tinsukia-786125","Krishi Vigyan Kendra,Citrus Research Station, Gellapukhuri,Distt. Tinsukia-786125",2004,491,307,429,150,417,SAU,95.35276,95.35275,474,Tinsukia,Tinsukia,1,562,27.520609,95.352753,3
10,366,27.241193,27.24119,95.498148,Arunachal Pradesh,ICAR-Agricultural Technology Research Application Institute (Zone VI),Tirap,Krishi Vigyan Kendra Tirap,"Krishi Vigyan Kendra,Tirap,PO.Deomali,Distt. Tirap-786629,","Krishi Vigyan Kendra,Tirap,PO.Deomali,Distt. Tirap-786629,",2004,561,71,568,114,452,State Govt,95.49815,95.49815,629,Tirap,Tirap,1,542,27.241194,95.498146,3
30,605,10.896628,10.89663,78.526363,Tamilnadu,ICAR-Agricultural Technology Application Research Institute(Zone X : earlier Zone V),Trichirappali,Krishi Vigyan Kendra Trichirappali (SAU),"Krishi Vigyan Kendra,Sirugamani,Distt. Trichirappali-639115","Krishi Vigyan Kendra,Sirugamani,Distt. Trichirappali-639115",1977,272,402,200,555,564,SAU,78.52636,78.52636,238,Trichirappali,Tiruchirappalli,.98756933,11,10.896628,78.52636,3
